data_ref,commodity,ticker,preco_raw,volume,fonte,data_coleta
2024-09-11,acucar,SB=F,18.729999542236328,97771,Yahoo Finance / CBOT,2026-03-21
2024-09-12,acucar,SB=F,19.06999969482422,110330,Yahoo Finance / CBOT,2026-03-21
2024-09-13,acucar,SB=F,19.010000228881836,94997,Yahoo Finance / CBOT,2026-03-21
2024-09-16,acucar,SB=F,19.18000030517578,81276,Yahoo Finance / CBOT,2026-03-21
2024-09-17,acucar,SB=F,19.979999542236328,88669,Yahoo Finance / CBOT,2026-03-21
2024-09-18,acucar,SB=F,21.15999984741211,71753,Yahoo Finance / CBOT,2026-03-21
2024-09-19,acucar,SB=F,21.93000030517578,60882,Yahoo Finance / CBOT,2026-03-21
2024-09-20,acucar,SB=F,22.65999984741211,72386,Yahoo Finance / CBOT,2026-03-21
2024-09-23,acucar,SB=F,22.549999237060547,35554,Yahoo Finance / CBOT,2026-03-21
2024-09-24,acucar,SB=F,23.1200008392334,38327,Yahoo Finance / CBOT,2026-03-21
2024-09-25,acucar,SB=F,23.420000076293945,32166,Yahoo Finance / CBOT,2026-03-21
2024-09-26,acucar,SB=F,23.309999465942383,23465,Yahoo Finance / CBOT,2026-03-21
2024-09-27,acucar,SB=F,22.790000915527344,32856,Yahoo Finance / CBOT,2026-03-21
2024-09-30,acucar,SB=F,22.670000076293945,64473,Yahoo Finance / CBOT,2026-03-21
2024-10-01,acucar,SB=F,22.969999313354492,55549,Yahoo Finance / CBOT,2026-03-21
2024-10-02,acucar,SB=F,22.68000030517578,48872,Yahoo Finance / CBOT,2026-03-21
2024-10-03,acucar,SB=F,23.239999771118164,56050,Yahoo Finance / CBOT,2026-03-21
2024-10-04,acucar,SB=F,23.010000228881836,44713,Yahoo Finance / CBOT,2026-03-21
2024-10-07,acucar,SB=F,22.549999237060547,54038,Yahoo Finance / CBOT,2026-03-21
2024-10-08,acucar,SB=F,22.489999771118164,40762,Yahoo Finance / CBOT,2026-03-21
2024-10-09,acucar,SB=F,22.040000915527344,56934,Yahoo Finance / CBOT,2026-03-21
2024-10-10,acucar,SB=F,22.15999984741211,39830,Yahoo Finance / CBOT,2026-03-21
2024-10-11,acucar,SB=F,22.239999771118164,54713,Yahoo Finance / CBOT,2026-03-21
2024-10-14,acucar,SB=F,22.389999389648438,36941,Yahoo Finance / CBOT,2026-03-21
2024-10-15,acucar,SB=F,22.81999969482422,51690,Yahoo Finance / CBOT,2026-03-21
2024-10-16,acucar,SB=F,22.0,57309,Yahoo Finance / CBOT,2026-03-21
2024-10-17,acucar,SB=F,22.15999984741211,50991,Yahoo Finance / CBOT,2026-03-21
2024-10-18,acucar,SB=F,22.18000030517578,36988,Yahoo Finance / CBOT,2026-03-21
2024-10-21,acucar,SB=F,21.829999923706055,45318,Yahoo Finance / CBOT,2026-03-21
2024-10-22,acucar,SB=F,21.729999542236328,53125,Yahoo Finance / CBOT,2026-03-21
2024-10-23,acucar,SB=F,22.34000015258789,57454,Yahoo Finance / CBOT,2026-03-21
2024-10-24,acucar,SB=F,22.200000762939453,40514,Yahoo Finance / CBOT,2026-03-21
2024-10-25,acucar,SB=F,22.139999389648438,39756,Yahoo Finance / CBOT,2026-03-21
2024-10-28,acucar,SB=F,21.959999084472656,38715,Yahoo Finance / CBOT,2026-03-21
2024-10-29,acucar,SB=F,22.079999923706055,31464,Yahoo Finance / CBOT,2026-03-21
2024-10-30,acucar,SB=F,22.219999313354492,48143,Yahoo Finance / CBOT,2026-03-21
2024-10-31,acucar,SB=F,22.739999771118164,65844,Yahoo Finance / CBOT,2026-03-21
2024-11-01,acucar,SB=F,22.06999969482422,69296,Yahoo Finance / CBOT,2026-03-21
2024-11-04,acucar,SB=F,21.93000030517578,56675,Yahoo Finance / CBOT,2026-03-21
2024-11-05,acucar,SB=F,21.899999618530273,38362,Yahoo Finance / CBOT,2026-03-21
2024-11-06,acucar,SB=F,22.030000686645508,50957,Yahoo Finance / CBOT,2026-03-21
2024-11-07,acucar,SB=F,22.200000762939453,51275,Yahoo Finance / CBOT,2026-03-21
2024-11-08,acucar,SB=F,21.81999969482422,54557,Yahoo Finance / CBOT,2026-03-21
2024-11-11,acucar,SB=F,21.360000610351562,88952,Yahoo Finance / CBOT,2026-03-21
2024-11-12,acucar,SB=F,21.350000381469727,56605,Yahoo Finance / CBOT,2026-03-21
2024-11-13,acucar,SB=F,21.170000076293945,61528,Yahoo Finance / CBOT,2026-03-21
2024-11-14,acucar,SB=F,21.559999465942383,58915,Yahoo Finance / CBOT,2026-03-21
2024-11-15,acucar,SB=F,21.579999923706055,45305,Yahoo Finance / CBOT,2026-03-21
2024-11-18,acucar,SB=F,22.200000762939453,59761,Yahoo Finance / CBOT,2026-03-21
2024-11-19,acucar,SB=F,22.020000457763672,45970,Yahoo Finance / CBOT,2026-03-21
2024-11-20,acucar,SB=F,21.649999618530273,30722,Yahoo Finance / CBOT,2026-03-21
2024-11-21,acucar,SB=F,21.3799991607666,35752,Yahoo Finance / CBOT,2026-03-21
2024-11-22,acucar,SB=F,21.360000610351562,30438,Yahoo Finance / CBOT,2026-03-21
2024-11-25,acucar,SB=F,21.149999618530273,45395,Yahoo Finance / CBOT,2026-03-21
2024-11-26,acucar,SB=F,21.56999969482422,48048,Yahoo Finance / CBOT,2026-03-21
2024-11-27,acucar,SB=F,21.690000534057617,48117,Yahoo Finance / CBOT,2026-03-21
2024-11-29,acucar,SB=F,21.079999923706055,56376,Yahoo Finance / CBOT,2026-03-21
2024-12-02,acucar,SB=F,21.06999969482422,71359,Yahoo Finance / CBOT,2026-03-21
2024-12-03,acucar,SB=F,21.3700008392334,55922,Yahoo Finance / CBOT,2026-03-21
2024-12-04,acucar,SB=F,21.260000228881836,31614,Yahoo Finance / CBOT,2026-03-21
2024-12-05,acucar,SB=F,21.200000762939453,50180,Yahoo Finance / CBOT,2026-03-21
2024-12-06,acucar,SB=F,21.809999465942383,67435,Yahoo Finance / CBOT,2026-03-21
2024-12-09,acucar,SB=F,21.5,48985,Yahoo Finance / CBOT,2026-03-21
2024-12-10,acucar,SB=F,21.040000915527344,76699,Yahoo Finance / CBOT,2026-03-21
2024-12-11,acucar,SB=F,21.280000686645508,50535,Yahoo Finance / CBOT,2026-03-21
2024-12-12,acucar,SB=F,20.889999389648438,72325,Yahoo Finance / CBOT,2026-03-21
2024-12-13,acucar,SB=F,20.719999313354492,48999,Yahoo Finance / CBOT,2026-03-21
2024-12-16,acucar,SB=F,20.68000030517578,63425,Yahoo Finance / CBOT,2026-03-21
2024-12-17,acucar,SB=F,19.84000015258789,92966,Yahoo Finance / CBOT,2026-03-21
2024-12-18,acucar,SB=F,19.649999618530273,69565,Yahoo Finance / CBOT,2026-03-21
2024-12-19,acucar,SB=F,19.399999618530273,66884,Yahoo Finance / CBOT,2026-03-21
2024-12-20,acucar,SB=F,19.510000228881836,44753,Yahoo Finance / CBOT,2026-03-21
2024-12-23,acucar,SB=F,19.540000915527344,39966,Yahoo Finance / CBOT,2026-03-21
2024-12-24,acucar,SB=F,19.540000915527344,0,Yahoo Finance / CBOT,2026-03-21
2024-12-26,acucar,SB=F,19.260000228881836,26005,Yahoo Finance / CBOT,2026-03-21
2024-12-27,acucar,SB=F,19.3700008392334,34311,Yahoo Finance / CBOT,2026-03-21
2024-12-30,acucar,SB=F,19.1299991607666,43046,Yahoo Finance / CBOT,2026-03-21
2024-12-31,acucar,SB=F,19.260000228881836,0,Yahoo Finance / CBOT,2026-03-21
2025-01-02,acucar,SB=F,19.729999542236328,57386,Yahoo Finance / CBOT,2026-03-21
2025-01-03,acucar,SB=F,19.649999618530273,36961,Yahoo Finance / CBOT,2026-03-21
2025-01-06,acucar,SB=F,19.329999923706055,41161,Yahoo Finance / CBOT,2026-03-21
2025-01-07,acucar,SB=F,19.450000762939453,52637,Yahoo Finance / CBOT,2026-03-21
2025-01-08,acucar,SB=F,19.239999771118164,47257,Yahoo Finance / CBOT,2026-03-21
2025-01-09,acucar,SB=F,19.100000381469727,68866,Yahoo Finance / CBOT,2026-03-21
2025-01-10,acucar,SB=F,19.219999313354492,54763,Yahoo Finance / CBOT,2026-03-21
2025-01-13,acucar,SB=F,18.899999618530273,61830,Yahoo Finance / CBOT,2026-03-21
2025-01-14,acucar,SB=F,18.31999969482422,87787,Yahoo Finance / CBOT,2026-03-21
2025-01-15,acucar,SB=F,18.010000228881836,70230,Yahoo Finance / CBOT,2026-03-21
2025-01-16,acucar,SB=F,18.40999984741211,75109,Yahoo Finance / CBOT,2026-03-21
2025-01-17,acucar,SB=F,18.219999313354492,51539,Yahoo Finance / CBOT,2026-03-21
2025-01-21,acucar,SB=F,17.790000915527344,99530,Yahoo Finance / CBOT,2026-03-21
2025-01-22,acucar,SB=F,18.15999984741211,74870,Yahoo Finance / CBOT,2026-03-21
2025-01-23,acucar,SB=F,18.690000534057617,82725,Yahoo Finance / CBOT,2026-03-21
2025-01-24,acucar,SB=F,19.020000457763672,82037,Yahoo Finance / CBOT,2026-03-21
2025-01-27,acucar,SB=F,19.170000076293945,73538,Yahoo Finance / CBOT,2026-03-21
2025-01-28,acucar,SB=F,19.229999542236328,47702,Yahoo Finance / CBOT,2026-03-21
2025-01-29,acucar,SB=F,19.450000762939453,49042,Yahoo Finance / CBOT,2026-03-21
2025-01-30,acucar,SB=F,19.469999313354492,48245,Yahoo Finance / CBOT,2026-03-21
2025-01-31,acucar,SB=F,19.350000381469727,45088,Yahoo Finance / CBOT,2026-03-21
2025-02-03,acucar,SB=F,19.260000228881836,53232,Yahoo Finance / CBOT,2026-03-21
2025-02-04,acucar,SB=F,19.65999984741211,61363,Yahoo Finance / CBOT,2026-03-21
2025-02-05,acucar,SB=F,19.760000228881836,54637,Yahoo Finance / CBOT,2026-03-21
2025-02-06,acucar,SB=F,19.56999969482422,97163,Yahoo Finance / CBOT,2026-03-21
2025-02-07,acucar,SB=F,19.360000610351562,74128,Yahoo Finance / CBOT,2026-03-21
2025-02-10,acucar,SB=F,19.5,91608,Yahoo Finance / CBOT,2026-03-21
2025-02-11,acucar,SB=F,19.8700008392334,92040,Yahoo Finance / CBOT,2026-03-21
2025-02-12,acucar,SB=F,19.760000228881836,80053,Yahoo Finance / CBOT,2026-03-21
2025-02-13,acucar,SB=F,20.170000076293945,88310,Yahoo Finance / CBOT,2026-03-21
2025-02-14,acucar,SB=F,20.420000076293945,51960,Yahoo Finance / CBOT,2026-03-21
2025-02-18,acucar,SB=F,20.520000457763672,70737,Yahoo Finance / CBOT,2026-03-21
2025-02-19,acucar,SB=F,20.690000534057617,34178,Yahoo Finance / CBOT,2026-03-21
2025-02-20,acucar,SB=F,21.049999237060547,37477,Yahoo Finance / CBOT,2026-03-21
2025-02-21,acucar,SB=F,21.309999465942383,25009,Yahoo Finance / CBOT,2026-03-21
2025-02-24,acucar,SB=F,21.09000015258789,30090,Yahoo Finance / CBOT,2026-03-21
2025-02-25,acucar,SB=F,21.459999084472656,27736,Yahoo Finance / CBOT,2026-03-21
2025-02-26,acucar,SB=F,20.639999389648438,36885,Yahoo Finance / CBOT,2026-03-21
2025-02-27,acucar,SB=F,19.690000534057617,16820,Yahoo Finance / CBOT,2026-03-21
2025-02-28,acucar,SB=F,19.510000228881836,67158,Yahoo Finance / CBOT,2026-03-21
2025-03-03,acucar,SB=F,18.219999313354492,67344,Yahoo Finance / CBOT,2026-03-21
2025-03-04,acucar,SB=F,18.100000381469727,60157,Yahoo Finance / CBOT,2026-03-21
2025-03-05,acucar,SB=F,18.200000762939453,50966,Yahoo Finance / CBOT,2026-03-21
2025-03-06,acucar,SB=F,18.1299991607666,69019,Yahoo Finance / CBOT,2026-03-21
2025-03-07,acucar,SB=F,18.309999465942383,42487,Yahoo Finance / CBOT,2026-03-21
2025-03-10,acucar,SB=F,18.850000381469727,71881,Yahoo Finance / CBOT,2026-03-21
2025-03-11,acucar,SB=F,18.670000076293945,51886,Yahoo Finance / CBOT,2026-03-21
2025-03-12,acucar,SB=F,18.860000610351562,42706,Yahoo Finance / CBOT,2026-03-21
2025-03-13,acucar,SB=F,19.25,47012,Yahoo Finance / CBOT,2026-03-21
2025-03-14,acucar,SB=F,19.190000534057617,43753,Yahoo Finance / CBOT,2026-03-21
2025-03-17,acucar,SB=F,19.969999313354492,89334,Yahoo Finance / CBOT,2026-03-21
2025-03-18,acucar,SB=F,19.989999771118164,72006,Yahoo Finance / CBOT,2026-03-21
2025-03-19,acucar,SB=F,19.690000534057617,48894,Yahoo Finance / CBOT,2026-03-21
2025-03-20,acucar,SB=F,20.0,40375,Yahoo Finance / CBOT,2026-03-21
2025-03-21,acucar,SB=F,19.719999313354492,39113,Yahoo Finance / CBOT,2026-03-21
2025-03-24,acucar,SB=F,19.260000228881836,57648,Yahoo Finance / CBOT,2026-03-21
2025-03-25,acucar,SB=F,19.510000228881836,43911,Yahoo Finance / CBOT,2026-03-21
2025-03-26,acucar,SB=F,19.350000381469727,43916,Yahoo Finance / CBOT,2026-03-21
2025-03-27,acucar,SB=F,19.09000015258789,53479,Yahoo Finance / CBOT,2026-03-21
2025-03-28,acucar,SB=F,18.959999084472656,48349,Yahoo Finance / CBOT,2026-03-21
2025-03-31,acucar,SB=F,18.860000610351562,71622,Yahoo Finance / CBOT,2026-03-21
2025-04-01,acucar,SB=F,19.350000381469727,50786,Yahoo Finance / CBOT,2026-03-21
2025-04-02,acucar,SB=F,19.59000015258789,55648,Yahoo Finance / CBOT,2026-03-21
2025-04-03,acucar,SB=F,19.110000610351562,61735,Yahoo Finance / CBOT,2026-03-21
2025-04-04,acucar,SB=F,18.84000015258789,88368,Yahoo Finance / CBOT,2026-03-21
2025-04-07,acucar,SB=F,18.68000030517578,88866,Yahoo Finance / CBOT,2026-03-21
2025-04-08,acucar,SB=F,18.309999465942383,102505,Yahoo Finance / CBOT,2026-03-21
2025-04-09,acucar,SB=F,17.90999984741211,119685,Yahoo Finance / CBOT,2026-03-21
2025-04-10,acucar,SB=F,18.1200008392334,109965,Yahoo Finance / CBOT,2026-03-21
2025-04-11,acucar,SB=F,18.0,78004,Yahoo Finance / CBOT,2026-03-21
2025-04-14,acucar,SB=F,17.8700008392334,52942,Yahoo Finance / CBOT,2026-03-21
2025-04-15,acucar,SB=F,17.520000457763672,68076,Yahoo Finance / CBOT,2026-03-21
2025-04-16,acucar,SB=F,17.860000610351562,50318,Yahoo Finance / CBOT,2026-03-21
2025-04-17,acucar,SB=F,17.93000030517578,0,Yahoo Finance / CBOT,2026-03-21
2025-04-21,acucar,SB=F,17.809999465942383,15971,Yahoo Finance / CBOT,2026-03-21
2025-04-22,acucar,SB=F,17.989999771118164,35354,Yahoo Finance / CBOT,2026-03-21
2025-04-23,acucar,SB=F,17.940000534057617,28411,Yahoo Finance / CBOT,2026-03-21
2025-04-24,acucar,SB=F,17.920000076293945,27371,Yahoo Finance / CBOT,2026-03-21
2025-04-25,acucar,SB=F,18.18000030517578,38793,Yahoo Finance / CBOT,2026-03-21
2025-04-28,acucar,SB=F,17.84000015258789,49512,Yahoo Finance / CBOT,2026-03-21
2025-04-29,acucar,SB=F,17.6200008392334,22027,Yahoo Finance / CBOT,2026-03-21
2025-04-30,acucar,SB=F,17.459999084472656,75869,Yahoo Finance / CBOT,2026-03-21
2025-05-01,acucar,SB=F,17.15999984741211,60063,Yahoo Finance / CBOT,2026-03-21
2025-05-02,acucar,SB=F,17.200000762939453,49529,Yahoo Finance / CBOT,2026-03-21
2025-05-05,acucar,SB=F,17.469999313354492,39436,Yahoo Finance / CBOT,2026-03-21
2025-05-06,acucar,SB=F,17.440000534057617,37566,Yahoo Finance / CBOT,2026-03-21
2025-05-07,acucar,SB=F,17.1299991607666,46057,Yahoo Finance / CBOT,2026-03-21
2025-05-08,acucar,SB=F,17.5,47953,Yahoo Finance / CBOT,2026-03-21
2025-05-09,acucar,SB=F,17.780000686645508,55587,Yahoo Finance / CBOT,2026-03-21
2025-05-12,acucar,SB=F,17.700000762939453,46643,Yahoo Finance / CBOT,2026-03-21
2025-05-13,acucar,SB=F,18.219999313354492,81451,Yahoo Finance / CBOT,2026-03-21
2025-05-14,acucar,SB=F,18.059999465942383,48769,Yahoo Finance / CBOT,2026-03-21
2025-05-15,acucar,SB=F,17.670000076293945,56727,Yahoo Finance / CBOT,2026-03-21
2025-05-16,acucar,SB=F,17.520000457763672,39592,Yahoo Finance / CBOT,2026-03-21
2025-05-19,acucar,SB=F,17.450000762939453,38781,Yahoo Finance / CBOT,2026-03-21
2025-05-20,acucar,SB=F,17.34000015258789,40063,Yahoo Finance / CBOT,2026-03-21
2025-05-21,acucar,SB=F,17.700000762939453,42062,Yahoo Finance / CBOT,2026-03-21
2025-05-22,acucar,SB=F,17.399999618530273,46694,Yahoo Finance / CBOT,2026-03-21
2025-05-23,acucar,SB=F,17.290000915527344,0,Yahoo Finance / CBOT,2026-03-21
2025-05-27,acucar,SB=F,17.219999313354492,55570,Yahoo Finance / CBOT,2026-03-21
2025-05-28,acucar,SB=F,16.899999618530273,61222,Yahoo Finance / CBOT,2026-03-21
2025-05-29,acucar,SB=F,17.0,70910,Yahoo Finance / CBOT,2026-03-21
2025-05-30,acucar,SB=F,17.049999237060547,56633,Yahoo Finance / CBOT,2026-03-21
2025-06-02,acucar,SB=F,16.8799991607666,64457,Yahoo Finance / CBOT,2026-03-21
2025-06-03,acucar,SB=F,16.899999618530273,68271,Yahoo Finance / CBOT,2026-03-21
2025-06-04,acucar,SB=F,16.75,61531,Yahoo Finance / CBOT,2026-03-21
2025-06-05,acucar,SB=F,16.56999969482422,81986,Yahoo Finance / CBOT,2026-03-21
2025-06-06,acucar,SB=F,16.489999771118164,110718,Yahoo Finance / CBOT,2026-03-21
2025-06-09,acucar,SB=F,16.670000076293945,102087,Yahoo Finance / CBOT,2026-03-21
2025-06-10,acucar,SB=F,16.479999542236328,99973,Yahoo Finance / CBOT,2026-03-21
2025-06-11,acucar,SB=F,16.420000076293945,91882,Yahoo Finance / CBOT,2026-03-21
2025-06-12,acucar,SB=F,16.270000457763672,83023,Yahoo Finance / CBOT,2026-03-21
2025-06-13,acucar,SB=F,16.1299991607666,78628,Yahoo Finance / CBOT,2026-03-21
2025-06-16,acucar,SB=F,16.520000457763672,118293,Yahoo Finance / CBOT,2026-03-21
2025-06-17,acucar,SB=F,16.079999923706055,60422,Yahoo Finance / CBOT,2026-03-21
2025-06-18,acucar,SB=F,15.880000114440918,0,Yahoo Finance / CBOT,2026-03-21
2025-06-20,acucar,SB=F,16.100000381469727,37734,Yahoo Finance / CBOT,2026-03-21
2025-06-23,acucar,SB=F,16.040000915527344,61214,Yahoo Finance / CBOT,2026-03-21
2025-06-24,acucar,SB=F,15.770000457763672,63285,Yahoo Finance / CBOT,2026-03-21
2025-06-25,acucar,SB=F,15.979999542236328,60198,Yahoo Finance / CBOT,2026-03-21
2025-06-26,acucar,SB=F,15.649999618530273,44110,Yahoo Finance / CBOT,2026-03-21
2025-06-27,acucar,SB=F,15.8100004196167,21913,Yahoo Finance / CBOT,2026-03-21
2025-06-30,acucar,SB=F,15.479999542236328,73001,Yahoo Finance / CBOT,2026-03-21
2025-07-01,acucar,SB=F,15.699999809265137,96318,Yahoo Finance / CBOT,2026-03-21
2025-07-02,acucar,SB=F,15.579999923706055,76821,Yahoo Finance / CBOT,2026-03-21
2025-07-03,acucar,SB=F,16.3799991607666,0,Yahoo Finance / CBOT,2026-03-21
2025-07-04,acucar,SB=F,16.3799991607666,0,Yahoo Finance / CBOT,2026-03-21
2025-07-07,acucar,SB=F,16.280000686645508,66039,Yahoo Finance / CBOT,2026-03-21
2025-07-08,acucar,SB=F,16.1299991607666,47486,Yahoo Finance / CBOT,2026-03-21
2025-07-09,acucar,SB=F,16.559999465942383,57203,Yahoo Finance / CBOT,2026-03-21
2025-07-10,acucar,SB=F,16.260000228881836,48362,Yahoo Finance / CBOT,2026-03-21
2025-07-11,acucar,SB=F,16.56999969482422,42104,Yahoo Finance / CBOT,2026-03-21
2025-07-14,acucar,SB=F,16.299999237060547,45188,Yahoo Finance / CBOT,2026-03-21
2025-07-15,acucar,SB=F,16.559999465942383,40604,Yahoo Finance / CBOT,2026-03-21
2025-07-16,acucar,SB=F,16.559999465942383,35033,Yahoo Finance / CBOT,2026-03-21
2025-07-17,acucar,SB=F,16.739999771118164,47733,Yahoo Finance / CBOT,2026-03-21
2025-07-18,acucar,SB=F,16.81999969482422,51794,Yahoo Finance / CBOT,2026-03-21
2025-07-21,acucar,SB=F,16.3700008392334,47871,Yahoo Finance / CBOT,2026-03-21
2025-07-22,acucar,SB=F,16.280000686645508,47475,Yahoo Finance / CBOT,2026-03-21
2025-07-23,acucar,SB=F,16.239999771118164,43840,Yahoo Finance / CBOT,2026-03-21
2025-07-24,acucar,SB=F,16.56999969482422,50553,Yahoo Finance / CBOT,2026-03-21
2025-07-25,acucar,SB=F,16.290000915527344,37301,Yahoo Finance / CBOT,2026-03-21
2025-07-28,acucar,SB=F,16.43000030517578,30194,Yahoo Finance / CBOT,2026-03-21
2025-07-29,acucar,SB=F,16.59000015258789,42994,Yahoo Finance / CBOT,2026-03-21
2025-07-30,acucar,SB=F,16.450000762939453,31260,Yahoo Finance / CBOT,2026-03-21
2025-07-31,acucar,SB=F,16.350000381469727,43657,Yahoo Finance / CBOT,2026-03-21
2025-08-01,acucar,SB=F,16.18000030517578,44094,Yahoo Finance / CBOT,2026-03-21
2025-08-04,acucar,SB=F,16.25,46709,Yahoo Finance / CBOT,2026-03-21
2025-08-05,acucar,SB=F,16.09000015258789,61998,Yahoo Finance / CBOT,2026-03-21
2025-08-06,acucar,SB=F,16.010000228881836,44398,Yahoo Finance / CBOT,2026-03-21
2025-08-07,acucar,SB=F,16.010000228881836,43437,Yahoo Finance / CBOT,2026-03-21
2025-08-08,acucar,SB=F,16.25,44307,Yahoo Finance / CBOT,2026-03-21
2025-08-11,acucar,SB=F,16.489999771118164,55401,Yahoo Finance / CBOT,2026-03-21
2025-08-12,acucar,SB=F,16.940000534057617,94595,Yahoo Finance / CBOT,2026-03-21
2025-08-13,acucar,SB=F,16.850000381469727,72895,Yahoo Finance / CBOT,2026-03-21
2025-08-14,acucar,SB=F,16.579999923706055,61181,Yahoo Finance / CBOT,2026-03-21
2025-08-15,acucar,SB=F,16.440000534057617,42910,Yahoo Finance / CBOT,2026-03-21
2025-08-18,acucar,SB=F,16.25,46333,Yahoo Finance / CBOT,2026-03-21
2025-08-19,acucar,SB=F,16.309999465942383,35304,Yahoo Finance / CBOT,2026-03-21
2025-08-20,acucar,SB=F,16.56999969482422,60075,Yahoo Finance / CBOT,2026-03-21
2025-08-21,acucar,SB=F,16.350000381469727,35653,Yahoo Finance / CBOT,2026-03-21
2025-08-22,acucar,SB=F,16.479999542236328,36470,Yahoo Finance / CBOT,2026-03-21
2025-08-25,acucar,SB=F,16.399999618530273,26654,Yahoo Finance / CBOT,2026-03-21
2025-08-26,acucar,SB=F,16.40999984741211,38678,Yahoo Finance / CBOT,2026-03-21
2025-08-27,acucar,SB=F,16.469999313354492,39915,Yahoo Finance / CBOT,2026-03-21
2025-08-28,acucar,SB=F,16.479999542236328,56705,Yahoo Finance / CBOT,2026-03-21
2025-08-29,acucar,SB=F,16.3700008392334,62695,Yahoo Finance / CBOT,2026-03-21
2025-09-02,acucar,SB=F,16.149999618530273,81899,Yahoo Finance / CBOT,2026-03-21
2025-09-03,acucar,SB=F,16.030000686645508,76989,Yahoo Finance / CBOT,2026-03-21
2025-09-04,acucar,SB=F,15.6899995803833,91076,Yahoo Finance / CBOT,2026-03-21
2025-09-05,acucar,SB=F,15.550000190734863,104459,Yahoo Finance / CBOT,2026-03-21
2025-09-08,acucar,SB=F,15.630000114440918,96492,Yahoo Finance / CBOT,2026-03-21
2025-09-09,acucar,SB=F,15.84000015258789,105027,Yahoo Finance / CBOT,2026-03-21
2025-09-10,acucar,SB=F,15.930000305175781,82851,Yahoo Finance / CBOT,2026-03-21
2025-09-11,acucar,SB=F,15.819999694824219,85854,Yahoo Finance / CBOT,2026-03-21
2025-09-12,acucar,SB=F,15.789999961853027,82200,Yahoo Finance / CBOT,2026-03-21
2025-09-15,acucar,SB=F,16.0,105492,Yahoo Finance / CBOT,2026-03-21
2025-09-16,acucar,SB=F,15.899999618530273,90399,Yahoo Finance / CBOT,2026-03-21
2025-09-17,acucar,SB=F,15.539999961853027,36908,Yahoo Finance / CBOT,2026-03-21
2025-09-18,acucar,SB=F,15.380000114440918,46105,Yahoo Finance / CBOT,2026-03-21
2025-09-19,acucar,SB=F,15.460000038146973,39397,Yahoo Finance / CBOT,2026-03-21
2025-09-22,acucar,SB=F,15.25,44610,Yahoo Finance / CBOT,2026-03-21
2025-09-23,acucar,SB=F,15.65999984741211,61417,Yahoo Finance / CBOT,2026-03-21
2025-09-24,acucar,SB=F,15.640000343322754,50822,Yahoo Finance / CBOT,2026-03-21
2025-09-25,acucar,SB=F,15.760000228881836,35163,Yahoo Finance / CBOT,2026-03-21
2025-09-26,acucar,SB=F,15.869999885559082,43563,Yahoo Finance / CBOT,2026-03-21
2025-09-29,acucar,SB=F,16.020000457763672,26100,Yahoo Finance / CBOT,2026-03-21
2025-09-30,acucar,SB=F,16.100000381469727,60343,Yahoo Finance / CBOT,2026-03-21
2025-10-01,acucar,SB=F,16.1299991607666,76424,Yahoo Finance / CBOT,2026-03-21
2025-10-02,acucar,SB=F,16.399999618530273,64254,Yahoo Finance / CBOT,2026-03-21
2025-10-03,acucar,SB=F,16.469999313354492,36230,Yahoo Finance / CBOT,2026-03-21
2025-10-06,acucar,SB=F,16.809999465942383,52134,Yahoo Finance / CBOT,2026-03-21
2025-10-07,acucar,SB=F,16.6299991607666,62510,Yahoo Finance / CBOT,2026-03-21
2025-10-08,acucar,SB=F,16.290000915527344,49143,Yahoo Finance / CBOT,2026-03-21
2025-10-09,acucar,SB=F,16.260000228881836,38709,Yahoo Finance / CBOT,2026-03-21
2025-10-10,acucar,SB=F,16.100000381469727,43290,Yahoo Finance / CBOT,2026-03-21
2025-10-13,acucar,SB=F,15.609999656677246,93343,Yahoo Finance / CBOT,2026-03-21
2025-10-14,acucar,SB=F,15.880000114440918,84042,Yahoo Finance / CBOT,2026-03-21
2025-10-15,acucar,SB=F,15.6899995803833,48028,Yahoo Finance / CBOT,2026-03-21
2025-10-16,acucar,SB=F,15.800000190734863,47602,Yahoo Finance / CBOT,2026-03-21
2025-10-17,acucar,SB=F,15.5,40669,Yahoo Finance / CBOT,2026-03-21
